0	0	3
1	0	3
2	131334.770765	3
3	92492.6917119	3
4	59987.9063417	2
5	41699.6027641	2
6	30748.3091356	2
7	22962.0150379	2
8	19890.8846607	2
9	17906.290705	2
10	17031.9042382	2
11	15745.343419	2
12	15042.7459344	2
13	14804.6347498	2
14	14523.4829419	2
15	14308.2478713	2
16	13948.1907227	2
17	13882.2739854	2
18	13512.9455123	2
19	13298.5213719	2
20	13262.2671664	2
