497,0,978,35.6093901284
389,1,329,92.0440819585
510,0,991,42.2010638604
253,2,128,230.258509299
346,0,886,25.7218795303
494,0,975,187.217885965
5,0,33,38.9052269944
66,2,599,26.5328097466
15,0,43,19.1302057983
232,0,228,55.3844113244
26,0,54,19.1302057983
268,1,902,230.258509299
219,0,215,29.0177163963
316,0,760,19.1302057983
106,1,632,29.4231815045
397,1,708,230.258509299
495,0,976,25.7218795303
111,1,637,22.8315077724
148,2,258,56.1953415406
203,0,199,19.1302057983
556,1,767,19.5356709064
457,1,397,22.8315077724
150,2,268,19.9411360146
257,0,505,230.258509299
144,2,267,164.957958119
293,0,737,19.1302057983
279,0,723,22.4260426643
436,2,83,230.258509299
502,2,562,230.258509299
179,0,175,42.2010638604
608,2,777,230.258509299
205,0,201,19.1302057983
292,0,736,187.217885965
423,1,205,230.258509299
35,0,63,19.1302057983
241,1,216,55.7898764325
18,0,46,19.1302057983
398,1,338,78.8607344945
372,1,311,72.2690607625
575,0,302,42.2010638604
496,0,977,38.9052269944
55,0,92,230.258509299
267,0,934,230.258509299
607,0,334,19.1302057983
136,2,414,230.258509299
406,1,345,19.5356709064
59,0,87,32.3135532624
33,0,61,183.922049099
514,2,701,230.258509299
581,0,308,183.922049099
272,0,814,193.809559697
84,2,630,23.2369728806
43,0,71,180.626212233
157,1,378,230.258509299
546,1,758,184.327514207
89,1,303,230.258509299
589,0,316,174.034538501
505,0,986,45.4969007264
243,1,523,230.258509299
188,0,184,52.0885744584
367,0,907,101.526127448
415,1,354,19.5356709064
488,0,969,187.217885965
72,2,319,184.732979315
343,0,883,25.7218795303
407,2,964,230.258509299
580,0,307,22.4260426643
533,0,842,230.258509299
435,2,940,230.258509299
222,0,563,230.258509299
303,0,747,19.1302057983
277,0,721,29.0177163963
606,0,333,19.1302057983
40,0,68,19.1302057983
530,1,740,19.5356709064
79,2,907,230.258509299
93,2,626,26.5328097466
524,1,736,190.919187939
542,0,148,230.258509299
221,0,217,52.0885744584
507,0,988,52.0885744584
87,2,620,26.5328097466
591,0,318,19.1302057983
200,0,196,19.1302057983
344,1,964,230.258509299
105,1,631,32.7190183705
566,1,776,22.8315077724
470,1,409,19.5356709064
73,2,858,181.437142449
23,0,51,170.738701635
543,1,755,177.735840475
347,1,359,230.258509299
315,0,759,19.1302057983
58,0,86,68.5677587884
83,2,634,171.549631851
230,0,226,52.0885744584
101,2,652,184.732979315
499,0,980,29.0177163963
138,0,224,230.258509299
329,0,896,230.258509299
403,1,343,62.3815501645
151,2,261,49.6036678086
577,0,304,25.7218795303
337,0,877,25.7218795303
158,0,365,230.258509299
421,1,361,29.4231815045
350,0,890,35.6093901284
274,0,718,35.6093901284
53,0,81,52.0885744584
76,2,609,19.9411360146
160,2,283,171.549631851
368,0,908,101.526127448
234,0,471,230.258509299
463,2,653,230.258509299
429,1,370,164.552493011
340,0,880,25.7218795303
345,0,885,22.4260426643
239,0,235,91.6386168504
50,0,573,230.258509299
47,0,75,19.1302057983
237,1,181,190.919187939
412,1,352,36.0148552365
