0	0	3
1	0	3
2	130657.349092	3
3	92142.7583067	3
4	63525.2544611	3
5	47257.1840231	3
6	36756.4682373	2
7	29758.9386912	2
8	25311.5441731	2
9	21840.0794157	2
10	19818.5968344	2
11	17957.4843763	2
12	16847.0639094	2
13	15921.4050511	1
14	15434.6405891	1
15	15078.4410905	1
16	14812.3934666	1
17	14687.6092468	1
18	14654.245413	1
19	14557.0442834	1
20	14524.0859148	1
