0	0	3
1	0	3
2	131325.864253	3
3	96910.6186201	3
4	65828.9303347	3
5	45490.1502751	3
6	32871.8568285	3
7	27761.9125956	3
8	21436.0110951	3
9	19204.0570496	3
10	17068.2463432	3
11	16282.9900999	3
12	16079.0536793	3
13	15903.9688603	3
14	15641.9758874	3
15	15324.8167341	3
16	14942.5517736	3
17	14526.6761193	3
18	14295.9675387	3
19	14180.6132484	3
20	14167.4299009	3
