497,2,106,19.9411360146
389,1,109,22.8315077724
510,2,124,19.9411360146
253,1,57,230.258509299
346,2,659,33.1244834786
494,1,287,230.258509299
5,1,228,68.9732238965
66,1,635,59.0857132985
15,1,238,49.1982027005
232,1,890,29.4231815045
26,1,794,230.258509299
268,0,734,230.258509299
219,1,877,19.5356709064
316,2,629,19.9411360146
106,0,23,230.258509299
397,2,185,230.258509299
495,2,118,230.258509299
111,1,680,19.5356709064
148,2,487,99.0412207987
203,1,374,19.5356709064
556,0,195,22.4260426643
457,2,66,46.3078309426
150,2,489,92.4495470666
257,2,338,230.258509299
144,2,456,197.916326779
293,2,606,62.7870152726
279,0,159,200.401233429
436,1,156,42.6065289685
502,2,111,19.9411360146
179,1,350,19.5356709064
608,0,263,118.005311778
205,1,376,19.5356709064
292,1,929,230.258509299
423,1,5,190.919187939
35,1,296,230.258509299
241,0,805,85.0469431184
18,1,241,29.4231815045
398,1,118,19.5356709064
372,1,92,29.4231815045
575,0,246,193.809559697
496,2,110,19.9411360146
55,1,624,19.5356709064
267,0,831,75.1594325204
607,1,598,230.258509299
136,2,448,194.620489913
406,1,126,19.5356709064
59,1,628,75.5648976285
33,2,548,230.258509299
514,2,123,19.9411360146
581,0,236,42.2010638604
272,2,503,230.258509299
84,1,653,59.0857132985
43,1,612,55.7898764325
157,2,491,52.8995046746
546,0,217,183.922049099
89,1,658,62.3815501645
589,0,228,19.1302057983
505,0,551,230.258509299
243,1,200,230.258509299
188,1,359,19.5356709064
367,2,685,168.253794985
415,1,135,177.735840475
488,2,107,184.732979315
72,2,714,230.258509299
343,2,651,102.337057665
407,1,127,19.5356709064
580,0,219,19.1302057983
533,2,23,230.258509299
435,2,782,230.258509299
222,1,880,65.6773870305
303,2,611,29.8286466126
277,0,841,94.9344537164
606,0,619,230.258509299
40,2,366,188.028816181
530,2,139,33.1244834786
79,1,897,177.735840475
93,1,662,59.0857132985
524,2,133,23.2369728806
542,0,181,42.2010638604
221,1,679,230.258509299
507,2,116,19.9411360146
87,0,355,230.258509299
591,1,904,230.258509299
200,1,371,200.806698537
344,0,125,230.258509299
105,1,674,19.5356709064
566,0,205,19.1302057983
470,1,439,213.990046001
73,1,642,184.327514207
23,1,246,22.8315077724
543,0,182,42.2010638604
347,2,660,36.4203203446
315,2,623,43.0119940766
58,1,322,194.215024805
83,1,652,19.5356709064
230,0,123,230.258509299
101,1,670,68.9732238965
499,2,118,174.845468717
138,2,450,194.620489913
329,2,642,19.9411360146
403,1,123,19.5356709064
151,2,317,197.916326779
577,0,248,197.105396563
337,2,655,171.549631851
158,2,492,56.1953415406
421,1,141,22.8315077724
350,2,663,46.3078309426
274,0,838,88.3427799844
53,0,488,230.258509299
76,1,645,19.5356709064
160,2,494,56.1953415406
368,1,88,72.2690607625
234,1,892,88.7482450925
463,2,72,33.1244834786
429,1,149,36.0148552365
340,2,653,23.2369728806
345,2,653,102.337057665
239,1,380,230.258509299
50,2,428,184.732979315
47,1,187,187.623351073
237,2,704,188.028816181
412,1,132,171.144166743
371,1,73,230.258509299
374,1,94,26.1273446385
27,2,465,230.258509299
54,1,623,82.1565713605
411,0,674,230.258509299
284,0,18,200.401233429
563,0,218,19.1302057983
333,2,641,82.5620364686
424,1,6,190.919187939
393,1,113,19.5356709064
319,2,637,184.732979315
96,1,665,19.5356709064
561,0,200,19.1302057983
405,1,125,19.5356709064
212,1,870,65.6773870305
135,1,704,230.258509299
256,0,804,19.1302057983
31,2,361,230.258509299
490,2,99,19.9411360146
298,2,611,46.3078309426
190,1,361,200.806698537
182,2,603,230.258509299
57,1,495,230.258509299
573,0,228,29.0177163963
80,1,649,59.0857132985
512,2,5,230.258509299
354,1,74,78.8607344945
596,0,251,81.7511062524
487,1,319,230.258509299
